datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment,AIRPORT_CODE
2018-09-24,0.2,Family Leisure,2.0,4.0,3.0,5.0,1.0,,,1.0,inconvenient and time consuming,False,"  
I often travel for work and leisure both continental and internationally, and this is by far the worst airport I've ever been to. I have been here multiple times now, and at this point I had to write a review. Staff are unfriendly and not very clear or helpful when giving directions. I also feel like this place is outdated in design and convenience. Having to take a bus to get from terminal to terminal is inconvenient and time consuming. There are times I want to get food at the limited selection of restaurants, but don't have time to go because the bus schedules are unpredictable. So then your option is the very underwhelming gas style deli counters and vending machines. I'd understand if this was a small airport, but this is a major international hub. I can honestly say when I book flights, I got out of my way to make sure I never connect to this airport and on the few rare occasions I get diverted here because some kind of airline problem, I always groan.",-1,LAX
2018-09-06,0.1,Family Leisure,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,"surliest, most miserable, rude",True,"  The inbound trip from Heathrow was great until we arrived at LAX. Herded like cattle for our turn with the TSA agent we waited 45 minutes, (hoping our suitcases would still be at baggage reclaim) to have our passports checked by the surliest, most miserable, rude and non welcoming person I have ever met in another country. He is a very poor representative for America and he could do with a course in customer service. I didn't expect a brass band for my arrival but his attitude was appalling. The return journey was disappointing too, no good eating places and expensive shops, even duty free.",-1,LAX
2018-09-04,0.2,Couple Leisure,1.0,4.0,3.0,1.0,,,,1.0,Staff are extremely rude,False,"  Staff at LAX are extremely rude. Not a very good gateway at all to a pleasant America experience. We had a tight turnaround time to transfer to another flight. There was no assistance from staff to make this easier. We were sent to wrong queues, no empathy was given when airport delays contributed to us being late for our next flight. When we experienced frustration at being told by one staff member that we need not take anything out of our bags when going through security checks and then another reprimanded us for not taking anything out we were told not to come back to America. Staff need to be aware most travellers are just coming off long international flights and just need them to engage in a welcoming manner. A smile occasionally is welcomed. International travellers are not all criminals. We have lives and families just the same as these ‘welcoming’ staff members. As this is the second time we have experienced poor behaviour at this airport, in future we will be attempting to use a different gateway airport into the USA. When leaving the LAX airport staff were wonderful. We were expecting similar behaviours to our arrival experience,but I am happy to report we were pleasantly surprised.",-1,LAX
2018-07-30,0.4,Solo Leisure,2.0,3.0,2.0,3.0,3.0,,1.0,2.0,problem was the lack of care,False,"  I was on an overseas flight. When we arrived at the airport, I had about two hours to get where I needed to go. Plenty of time, except for the delay. I do not blame the airport of any of the airlines for the delay to clarify. I am unsure as to why they had a delay, but imagine it could have been technical - these are overseas planes we are talking about and I am all for them being as safe as possible. The problem was the lack of care I experienced at the airport. When I relayed my nerves about getting to the place on time, the staff seemed apathetic about it. Sure enough, I missed my flight by about five minutes. Like my luggage made it on, but not me kind of close. Now if even one of them had cared enough to offer me a ride or radio the plane to wait, this could have been avoided. Most of them could see that the time was close and even remarked on it, but made no move to actually help me with the problem. But instead, through no fault of my own, I am currently waiting an over six hour layover with no guarantee I will even get on the next flight. The staff for rescheduling were fairly sympathetic and patient about dealing with a very tearful me, since this was not the first major thing to go wrong for me.",-1,LAX
2018-07-25,0.1,Business,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,poorly air conditioned,False,"  Terminal 3 is terrible. TSA agent was very rude and I saw him throw a bag across the rollers hitting the plastic bins. Get into the terminal to find that it has a relitively small waiting area that is poorly air conditioned. Temp inside was 78 and muggy, you couple this with some people not bathing properly and it makes for a bad wait. Keep the air cool.",-1,LAX
2018-07-21,0.2,Family Leisure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"hot, humid and smelly inside",True," It was the worst airport experience I’ve ever had! I arrived in the terminal where there were no family restrooms and when I asked about it I was sent to the nursing room instead. The nursing room is another bad story! It was next to the restroom and didn’t have any ventilation. It was hot, humid and smelly inside. After couple of minutes with my baby I felt sick and we left. In the therminal we find a family restroom but with other name. It was “All genders restroom” guess what? They all were busy because everyone wants to go and check the restroom so we have to wait and wait. One of the doors in “all genders” restroom was broken. It let you in but you can’t go out. I pushed an emergency button but they didn’t care and I was rescued when other mom with a baby pushed the button from outside. The people on the checking point were rude! I had to wait a long time for my stroller because they placed it on the side and forget to check it, finally when it was cleared, they told me go back to the scanners and pick it up but in that time my baby was so tired and frustrated so he laid down on the floor (very dirty by the way) and cried so I couldn’t move anywhere and I begged them to bring the stroller to me and they just stayed there. Finally one of the passengers brought the stroller to us. I changed 5 different planes in two different countries that day and LA airport was the worst!",-1,LAX
2018-06-21,0.1,Solo Leisure,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,Worst customer service,True," I was forced to check a small backpack even though it was small in size, fit under the seat in front of me on the way to LAX and was much smaller than everyone else’s carry on items. They forced me to check because I was carrying a very small cross strap purse around me and considered that multiple personal items even though every other female in line had a purse and backpack or carry on item. Worst customer service at LAX airport than I have ever experienced in my life.",-1,LAX
2018-06-20,0.1,Business,1.0,1.0,2.0,2.0,4.0,,2.0,,Worst arrival delays in 25 years,True," Worst arrival delays in 25 years of coming to LAX: stalled queues, exit queue serviced by only 4 agents. Terminal 3 elevators: 1 not working and the other does not take you to a door. Third world mobile/cell coverage in the terminals Restrooms in T3 smell.",-1,LAX
2018-06-09,0.1,Solo Leisure,1.0,5.0,,2.0,1.0,1.0,5.0,1.0,"Shame, shame on you",True," 
LAX should be ashamed of themselves, treating your customers like cattle. The stress of arriving to (and from) the airport (and it's not just the new construction). Cattle going to the slaughter house are treated more humanely than the unfortunate people who frequent LAX airport. The only slight relief was the refreshment area which lasted one second till he told me the price of a bottle of water. Shame on you. Were we paying for all that excessive marble and advertising glitz in Arrivals? (Thats a whole different complaint). You should be looking at how other airports address the traffic. Barcelona for one, who separate the buses, shuttles, taxis etc from the cars. Its a great stressless experience. Great unassuming restaurants that you pay reasonable prices, shops that cater to the masses instead of the wealthy. Your mantra seems to be grab as much money as you can from the unsuspecting victims and then wait for them to complain. Shame, shame on you. The employees are miserable and rude, not a smile or welcome from any of them. Being shuttled like cattle to the airplane in a miserable over crowded bus. Shame shame. Look at Gatwick airport, where they have a hotel in the airport for early morning travelers, where they have a train station that is an elevator floor away from check in. Stressless and a great experience. LAX is a stressful money grabbing people barking orders mass of confusion. Hateful experience. I would like my money back for the excessive price of the bottled water. Shame. When I return I will no doubt have a horrible experience but when I glance at the marble and the glitz of the advertising my thought would be ""why did they spend the money on this instead of finding a way to eliminate the lines, the traffic, the confusion, the miserable employees, the expensive shops and the the most unwelcome airport ever.",-1,LAX
2018-06-02,0.1,Solo Leisure,1.0,2.0,1.0,2.0,0.0,,,1.0,wait through immigration is insane,True, The wait through immigration is insane. Spent over 90 minutes just waiting in line. The people there are so rude. After a long flight the last thing you need is to be standing in a hot airless area for a ridiculous length of time. Been to many airports all over the world and this is by far the worst. My main complaint is the arrivals immigration debacle. Not a great first impression for people arriving from other countries. It’s an embarrassment.,-1,LAX
2018-05-11,0.1,Solo Leisure,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,had a miserable 5-hour layover,True," On a recent trip, I had a miserable 5-hour layover at LAX on a flight from Dallas to Eugene. American Airlines flights to Eugene are out of the American Eagle regional flight​ annex at LAX, which resembles a third-world airport more than a major US facility. These 9 gates are a long bus ride on the tarmac from the main domestic terminal. They might as well be in Long Beach. There is a huge traffic jam getting to and from these flights, with passengers waiting up to 20 minutes to even board a short bus. The annex terminal has few services, with only a small deli for food. They do have a lounge out there, but were not selling day passes that day, due to construction at the lounge in another concourse. Like most of LAX, you get kicked off the WiFi every 45 minutes, unless you watch an ad or pay. While my flight was fine, the ground services and facilities from American Eagle at LAX are as bad as it gets.",-1,LAX
2018-05-06,0.1,Couple Leisure,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,TSA needs to improve,True," 
TSA needs to improve, they are rude, unorganized and plainly the worst employees. The process is slow and they treat us like criminals without reason and to make it worse we pay the consequences of their inefficiencies. No one is holding them accountable something needs to change and improve the process. They need more training and made me miss my international flight after my bag was re-scanned 3 times because the bin “was dysfunctioning” and the scanner did not “take a picture.” That occurred multiple times before changing the bin. Then my partner was calling to relay information to the gate, but they would not allow me to even answer my phone which was ringing right in front of me, they treated me like a criminal for wanting to answer my phone. So I missed my international flight. I wanted to make sure this did not happen to others so I submitted a claim/complaint but nothing happened and no one did anything, we didn’t even get an apology let alone reimbursement or an assurance that they will improve and not let this happen again.",-1,LAX
2018-05-05,0.2,Solo Leisure,1.0,3.0,,2.0,0.0,,1.0,1.0,main criticism is the baggage carousel breakdown,False,"  After arriving I was put on a later connecting flight to Seattle with Delta Airlines instead of Alaska Airlines due to the delayed arrival of my Qantas flight, from Australia. The nightmare started after I entered the LAX international terminal, The first bad experience was the baggage carousel, which was going to handle my flights luggage, broke down. They waited for 30 minutes before deciding to bring my flights luggage through another carousel. This was putting catching my new connecting flight at risk. I finally got my checked luggage, cleared customs and was directed to the connecting flights area. After another 30 minute wait, my luggage was checked in on a Delta Airlines flight and instead of a boarding pass, given an A4 piece of paper and told curtly to go to terminal 2. At the crowded terminal 2 I was curtly told by terminal 2 staff to use one of the check in kiosks. The kiosk would not accept the information on the sheet of paper. Luckily some Qantas passengers, who were in the same predicament as me found someone who finally gave me my boarding pass. I finally got to the boarding gate with 10 minutes to spare. To sum it up, my main criticism is the baggage carousel breakdown and their refusal to bring our flights luggage through a different one and the unpleasant and impersonal airline staff who treat anybody who is unfamiliar with the terminal like a sheep.",-1,LAX
2018-04-17,0.2,Solo Leisure,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,I hate this airport,True,"  I hate this airport. The security line took longer than ever, I somehow set off the metal detector (I don't know how!) and the agents told me to stand on the side and I waited there for 15 minutes and no one ever told me what would happen next! Eventually an agent rubbed my hands with a cloth and told me to keep moving. I don't understand what that was all about. Next I went into the terminal 8 first class lounge and they wouldn't let me in because they told me it is for international flights only. Seriously? Most flights in that terminal at that time were domestic! I saw people holding boarding passes that said LAX-IAD on them being allowed inside the lounge! There is hardly any good seats in the gate areas. It is always way too loud and hectic in the terminals and the WiFi does not work at all. Finally, my flight was delayed by 10 minutes because the runway was so overcrowded that the aircraft took 20 minutes to get to the gate after landing. Then only good thing about this airport is that there are no TVs playing CNN like in every other US airport I've been to.",-1,LAX
2018-04-14,0.3,Family Leisure,1.0,1.0,3.0,2.0,,2.0,4.0,1.0,Staff are offish and ineffective,False," Despite the automated passport control machines, most people still have to queue for manual recheck and those that don’t still have to queue for the person to stamp the entry card. Staff are offish and ineffective. My 14 year old daughter was pulled for an immigration check and we nearly missed our connecting flight as we were sat in a waiting room for 2 hours. In that area, 2 people worked running the checks, one person sat on the front desk taking passports and handing them on, another “supervisor” sat and watched the TV and two more (maybe security) wandered around the waiting room occasionally in between sitting down watching TV and napping. One man was told by the lady at the desk to stand by the vending machine, a while later he was shouted at by another staff member for standing there and told to stand in the other corner. He said that’s where he was told to stand so she shouted “well now I’m telling you to stand over there ao you go stand over there” Even if it’s a connecting flight, LAX require all luggage to be picked up and then taken to another area for it to be checked in to the final destination. This makes LAX a poor choice for connecting flights. Toilets very dirty landside but better airside. The security screening is moderately rapid but there are no signs up to explain what should be done (shoes off, liquids in a bag etc) which means it’s mainly managed by staff yelling at the guests - usually with conflicting instructions. We got through OK but some less experienced travellers were left quite flustered. Overall, better than JFK and Newark but worse than any other US airport in my experience.",-1,LAX
2018-04-05,0.1,Couple Leisure,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,"lack of compassion and common courtesy""
",False,"  This airport and the employees here are the worst! We had a connecting flight that we were rushing to make & everyone here seemed to make it as difficult as possible for us along the way. The Southwest agent checking our bags wouldn't let us go ahead even though everyone in line said we could go first because our flight was leaving before theirs. Then comes the lazy, sluggish, rude, and inefficient people at the screening point. They have lines backed up and don't seem to have respect for anyone. When they pulled my backpack for an extra check, they left it sitting there and they slowly went through other people's stuff. When I told them my flight was leaving in 5 minutes, the guy shrugged and said, ""I guess you'll just have to wait"" then proceeded to talk to his colleagues and ignore me. I'm embarrassed this is in America, I'm dumbfounded that people are so blatantly rude, and I'm ashamed of their lack of compassion and common courtesy. Also - the airport is ugly, the layout makes no sense, and things run so poorly here. No wonder they're rude - their jobs must suck. Everything comes back around.",-1,LAX
2018-03-24,0.2,Business,4.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,this is one of the worst,True," Nothing new for LAX, this is one of the worst airports in the country/worldwide. The experience typically starts with huge traffic jams to reach the terminals and then you get to enjoy some of the worst public transportation facilities. To be fair this review is focused on T3 which is really bad both on the public and airside. There is nothing to enjoy in that terminal. It is old, there is nothing good about it.",-1,LAX
2018-03-09,0.1,Family Leisure,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,"lines are ridiculously long and inefficient""
",True," The lines are ridiculously long and inefficient. Employees seem like they are all on their first day of the job. My pregnant wife was berated by a sassy airport employee during her pat-down, and was denigrated for bringing food for the flight. People selected for additional screening were waiting an average of 20 minutes after passing through security just to have someone pawing through their personal effects aimlessly. There was no privacy for the pat-down, which they required for us to bring our baby's food through security. Every time I route through LAX I spend at least 20 extra minutes on the tarmac, and every time I think the same thing: this is the worst airport I have ever flown through. Also, there is no skytrain between terminals, so if you need to transfer between terminals, you also have to pass through security again! Incredibly inefficient-like most of California.",-1,LAX
2018-02-08,0.2,Couple Leisure,1.0,1.0,3.0,4.0,4.0,,1.0,2.0,Unbelievable wait for clearing TSA,False,  Unbelievable wait for clearing TSA—over 30 minutes at American Airlines to board a domestic flight. This after checking in Priority. Earlier this week I arrived at LAX and the Super Shuttle was located in an outdoor smoking area. This sometimes feels like a third world country airport.,-1,LAX
2018-02-07,0.1,Solo Leisure,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,not rocket science to organise a good airport,False,"  Worst airport in the world award goes to LAX Airport. Have been to many airports in the world but nothing like this mess of a place that is called an international airport. People are treated like sheep because the place has been set up as such. The workers there have to be given a medal each to manage to work in such a place which has no vision of what an airport should resemble. All they need to do is look at other airports - Singapore, Auckland, London, Paris and see how they are managed. It's not rocket science to organise a good airport.",-1,LAX
2018-02-07,0.1,Couple Leisure,2.0,1.0,2.0,3.0,3.0,,3.0,,I am embarrassed this is in the USA,True," The dirtiest airport I have ever been in around the world. The restrooms are very filthy, they need full time attendants. All of the facilities including check-in area and the TSA check points etc are obsolete and filthy. This is like a third world country. I have traveled around the world extensively and I am embarrassed this is in the USA.",-1,LAX
2018-02-05,0.1,Couple Leisure,1.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,in a state of confusion and anxiety,True," 
Although the staff on the ground/coalface/chalkface/in the trenches seemed to be doing their best to be friendly and efficient, the dynamics of the system they are trying to run are apalling! It feels like no-one has thought through how a prospective passenger can actually get through the hurdles of check in, security, passport control etc. People are therefore constantly in a state of confusion and anxiety. I find LAX to be the worst organised airport I have passed through in the last 35 years.",-1,LAX
2018-01-07,0.2,Business,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,workers are rude and unfriendly,False,"  Awful airport. Terrible design. You have to exit terminals and ride a bus to other terminals or to make your connection. The airport is dirty and the workers are rude and unfriendly. The restaurants are way too small, dirty and mediocre to awful food. Who designed these small restaurants with no seating? LAX website brags about their newly remodeled and trendy restaurants. What a joke! LAX needs to take some service and design lessons from Atlanta. What should we expect from a bunch of liberals? Exactly what you get. A workforce that acts disgusted that they have to work, filthy facilities and awful design.",-1,LAX
2017-12-04,0.1,Solo Leisure,1.0,4.0,1.0,1.0,0.0,,,1.0,the worst experience I have ever had,True," This is the worst experience I have ever had while flying/connecting internationally. And that is after I didn't think my horrible experiences at John F. Kennedy International Airport could ever be surpassed. But they did. At first, I was very pleasantly surprised at the immigration lines. The wait was much less than expected, the terminal is new and beautiful, lots of staff to direct travelers. But then the nightmare started: I was already prepared that my luggage would not make it because of a severe delay in arrival when connecting in Frankfurt, Germany. Frankly, I was completely at ease with that, I didn't mind, it is not the first time this has happened, and I usually pack accordingly. However, for some reason there was a delay in delivering everyone's luggage that did make it, to baggage claim. No biggie, I thought, I had 2.5 hours to connect after clearing immigration! There were multiple announcements overhead where they apologized for the delay in delivering the bags, that there was more luggage waiting to be delivered, and to absolutely not leave without the luggage as it would not be transferred automatically. Meanwhile, 1.5hours later, Aeroflot luggage arrived at the same carousel, not one announcement that the remaining Lufthansa luggage would be taken off the carousel on one end of the thing, or that there would not be anything else coming. I started to get nervous because we were now entering the time frame where I might have trouble connecting to my last leg (approx 45 min to go before departure) and asked for the tenth time, what the plan was. Finally someone found out that there was no further luggage to be had, and to start heading for my connecting gate. Lines through customs were nearly a (felt) mile by now. Luckily I was able to use the much shorter Global Entry lines. Then came the shocker. Since I had no luggage to be rechecked, because it didn't make it, a customer service representative directed me to my connecting flight. ""Leave the terminal and hang a right to Terminal 7"" he said. I left, only to turn around because there were no good signs where terminal 7 even was. He did not offer any further instructions. I started running/walking to Terminal 7. During the 20min it took to get to Terminal 6 there was not one single bus that passed me. I ended up hopping on the bus to take me to the last terminal, because I was running out of steam. And I don't consider myself unfit! Now at Terminal 7, I had to go through security again. Mind you, with all that until now, if I had not been able to take advantage of TSA Precheck, I would not have made my connection because on top of that the gate was the second to last in this Terminal as well. I know of at least 4 more people that would have needed to get on the same plane that did not make it. Never will I do this to myself again.",-1,LAX
2017-12-01,0.1,Business,1.0,1.0,1.0,1.0,0.0,,,,it is absolutely disgusting,False,"  I am sitting at gate 45 at the courtesy technology desk and it is absolutely disgusting - it honestly looks like it has not been wiped down in days! Come on - when someone empties the trash cans, please can someone come by and wipe down these desks! It is gross. No wonder people always get sick after they fly - they require cruise ships to have hand sanitizes posted around and they are always wiping down surfaces - what does LAX do to prevent the spread of diseases and protect travelers that come thru this airport?",-1,LAX
2017-11-28,0.2,Couple Leisure,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Where is the common sense,True," My departure from this airport was one of the worst I have every encountered. I have been stopped on many occasions when going through various security checks, mainly because I have jewellery which bleeps. I've never minded being questioned or having a general pat down, but the procedure I endured at LAX is absolutely beyond comprehension. I am a 72 year old woman, not that that makes any difference, but because of the bleep I was asked to wait in a separate area, and wait I did, for around 25 minutes, I only eventually got someone to do their job when I asked how much longer I would be kept waiting. The young woman advised me that I could go into a private room which I declined, thinking I was just having the ""normal"" pat down, how wrong could I be. It was humilating, legs apart this way, that way, her hands going down and around my waistband, whilst being watched by dozens of travellers. Where is the common sense, has it totally disappeared. I do realise you have a job to do, but this is ridiculous.",-1,LAX
2017-11-28,0.3,Family Leisure,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,most unfriendly customer service,True," Flew out of LAX Terminal 2 for an international flight (Virgin Atlantic to London). Going through security was the most unpleasant part of our travel experience at Terminal 2. It felt like TSA implements their strictest security checks and most unfriendly customer service for families traveling with little kids and baby food. After clearing security, we proceeded directly to the boarding gate and didn't find any space for us to sit. In contrast, the security agents at London Heathrow were very polite and helpful, and there was ample seating. Overall, I can't recommend LAX T2 for families traveling with little kids.",-1,LAX
2017-11-27,0.1,Solo Leisure,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,not customer friendly at all,False, Awful terminal configuration at Los Angeles LAX. Landing from one airline and having to transfer to another there is no shuttle. Have to go back thru security. Been flying to / from / thru LAX for 40 years. This trip is the last one. Going to fly thru Las Vegas from now on to final destination. And what genius decided that 5 bathroom stalls for an entire wing of the airport was a good idea? Major fail. LAX is a joke! Not customer friendly at all.,-1,LAX
2017-11-13,0.1,Solo Leisure,1.0,5.0,5.0,1.0,0.0,,,1.0,all employees are inattentive,False,"  When arriving from an international flight an inattentive employee opened a security door causing a high pitched continuous beep to continue for 15 minutes. I thought my troubles were behind me now that I was returning home on a domestic flight, however I was sorely mistaken. I arrived for a 4.30 am flight at 2.30 am and was unable to check my bag until 3.30 am. The Southwest employees were late and rude. Without adding anything to my bag - their scales showed my checked bag was over by 3 pounds. After that issue was resolved I promptly went through security and off to my gate in terminal 1. About 15 minutes before my flight boarded at 4.15 am the same loud beeping from an inattentive airport employee who left a security gate open again continued until it was my turn to board my flight at 4.45. Now this issue seemed to be with Southwest - but overall all employees are inattentive to their own security rules. Why have travelers go through security when the airport employees disregard our safety, comfort, and clearly do not even value us as customers?",-1,LAX
2017-11-07,0.1,Couple Leisure,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,Travelers deserve better,False,"  What a mess. Bag drop in different terminal. Very long security lines. They screened my belt, smart phone and shoes twice. “Because they missed it”. All restaurants in terminal 2 gate 22 area were full with virtually no seating and gate also was very limited. My wife and I had to sit separately. Makes flying an awful experience. Travelers deserve better! Will avoid LAX in future.",-1,LAX
2017-11-07,0.1,Solo Leisure,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,A nightmare of an airport,False,  A nightmare of an airport. I've frequently come through LAX to visit my daughter in Los Angeles. I arrived at 7.30pm last Wednesday on an Air New Zealand flight into Tom Bradley terminal. After clearing the electronic passport readers quite quickly my happiness turned to despair as I was forced to queue through secondary immigration for a further 2 hours. The official asked why I was here and when I replied to stay with my daughter and son in law he asked if I liked my son in law. I was in no mood for banter and ignored his question. He repeated it until I answered. It is like a third world airport with no clocks seating or clearly marked toilet areas. I was so long in immigration that my suitcase had been dumped on the floor next to the carousel. The staff are rude and the experience is enough to put you off using this terminal again. Absolutely horrible.,-1,LAX
2017-11-04,0.5,Couple Leisure,1.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,lines for TSA were absolutely horrendous,False,"  Overall, LAX has improved a lot over the past ten years. But, this time the lines for TSA were absolutely horrendous. The worst I have ever experienced. It was a 40 minute wait just to get to the screening area. This is unacceptable. This is mickey mouse. This is not making America great again. They could do a lot better. There were a lot of screening lanes closed. This is simply a lack of budget. This is very poor. Bad management. It leaves a bad taste in your mouth. Otherwise, the international section of this airport is pretty good. Once you get past the security.",-1,LAX
2017-10-30,0.1,Solo Leisure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,poorly-equipped for travellers,False,"  LAX Bradley is another US airport that is poorly-equipped for travellers. There are no clocks for travellers to know the time, insufficient number of seats, no seats and tables in the smoking area, no information desk, over-priced duty-free shops (all items are cheaper outside and no cellphone service. The so-called free wifi service is very largely non-existent. My advice is avoid LAX at all costs.",-1,LAX
2017-10-29,0.7,Family Leisure,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,check-in area was not congested,False,"  This was my first time flying from Terminal 1 after renovation. The terminal was beautifully decorated for Cinco de Mayo festival. There were plenty of self-serve kiosks and the check-in area was not congested. The TSA security line was also short. After security, the rest of the renovated terminal had a familiar look and feel (nothing that makes you go ""Wow""). I was able to find a place to sit, relax, and utilize the free WiFi by LAX.",1,LAX
2017-10-13,0.1,Business,3.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,no clear signs,False," I've been through LAX a couple times before on same terminal connections and never really had an issue until today. I wandered around one of the terminals trying to figure out how to get to my connection in another terminal without leaving. I finally asked security staff at the exit and he was rude and really not interested in helping out. He told me ""I don't know, you're on your way out right?"". When I said that I was trying to connect to another airline, he basically didn't really want to help me but he eventually asked which airline, and he then said ""I don't know"". I got frustrated and told him that I'd ask someone else for the way to the international connections. Nobody there to help at all. Finally fluked out and asked a service counter for help and they pointed me through Gate 22 downstairs and into a lineup for a shuttle. No clear signs, nothing. I then made it to Terminal B, I must've walked around for 30 minutes before I could figure out what's happening because the departures board doesn't say anything beyond a couple hours at a time (my flight is leaving in 3 hours from now). I finally gave up and went to the lounge for my airline and saw a screen listing the gate. About the only thing decent was the overpriced sushi lunch and oh, yeh, I get free internet. I'm not looking forward to my return in a week's time. I guess in this case a 6 hour layover worked out for me - brutal.",-1,LAX
2017-09-19,0.2,Couple Leisure,3.0,4.0,3.0,1.0,0.0,,5.0,1.0,boards were not regularly updated,False,"  
We connected flights from Seattle to Manchester Uk. We were told to go to terminal B and were directed to use the underground walkway. We kept looking at the boards and no flight information was provided. The boards were not regularly updated either. We checked the departure information on their website but this did not show our flight. We asked at least 4 different people who all reassured us that we were in the correct terminal. As the time for our flight drew closer we became more and more anxious. We were advised that there was no information desk. We went to the British Airways desk and they made a call and told us that we were in the wrong terminal and needed to be in terminal 6 (the terminal that we had come into in the first place. Communication at this Airport needs to be improved massively as this situation should not have arisen.",-1,LAX
2017-08-26,0.4,Business,1.0,3.0,,4.0,0.0,,2.0,1.0,procedures not effective for transit passengers,False,  Flight from Paris to Papeete (french Polynesia): we had 2 hrs in transit from arrival from Paris to departure to Papeete. Immigration and customs procedures took approx 1h 55 min! All lugages of French passengers were systematically controlled by customs. It's too long. We ran from customs to the aircraft to embark just before the doors closed. I think the procedures are not effective for transit passengers: I don't understand why transit passengers have to leave the international area and to be checked by customs in the same check point than passengers just checked in.,-1,LAX
2017-08-12,0.2,Solo Leisure,3.0,2.0,,1.0,0.0,,,1.0,worst airport experienced,False," Los Angeles is the worst airport I've ever experienced. Staff are rude, ignorant, and unable to provide any useful information at all. Information desk was antiquated with no computer screens in sight, and an equally antiquated staff member bought out some dusty old book with which she retrieved a whole lot of useless information and pointed me in the wrong direction. There was no useful signage for departure / check in, no information on baggage collection apart from one screen with very small writing that was displayed sideways (impossible to read). On more than one occasion recently I have found the security staff to be loud, bossy, obnoxious and clearly untrained in PR.",-1,LAX
2017-08-01,0.9,Business,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,JFK can take a lesson or two from LAX,False,"  
The TBIT terminal at LAX is great. On a NY to Sydney run, stopped off there. Good facilities and a great bookstore. Having lounge access makes such a difference. There was a delay to my departure and rather than return to the lounge went to have a look around. Plenty of seating, refreshment areas and stores to stock up on. TBIT is one of the two best terminals I visit (other being Terminal D at DFW). JFK can take a lesson or two from LAX and DFW.",1,LAX
2017-07-18,0.3,Solo Leisure,1.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,Poor old LAX,False,"  Poor old LAX: the heaving, antiquated, white elephant of US arrival points from the Pacific region. If you repeat to yourself for weeks in advance, ""It's going to take three hours to get out of there"" then, like me, you'll be fair chuffed with 1 hour and 45 minutes (50 minutes to reach the machines that you stick your passport and your fingers into, then another 55 to reach the immigration officer to show him your passport and stick your fingers into his little machine). On the bright side, your baggage has gone around 350 times before being removed by someone and placed at the side of the carousel, so no waiting there (unless someone else has walked off with it). There seems to be some kind of hierarchy, whereby the grumpiest, shoutiest staff welcome you from your plane and scream at you that you're an idiot for not queueing properly (maybe owing to the lack of signage?), the would-rather-be-somewhere-else-but-can-affect-caring-if-I-really-try staff help out at the electronic machines, while the immigration officer at the final desk is pleasant and friendly. Maybe it's a kind of Hunger Games / Battle Royale deal: survive each stage and you get to pass into the U.S. The arrivals terminal (Tom Bradley) is cramped and full, but because it's small it's easy to escape. Not sure I'd fancy transferring from it, though. Not without four hours up my sleeve. It's better than it was ten years ago though, and once you get out into LA's sunshine you can quickly forget it. Tip: arrive here directly from Shanghai Pudong, and you'll at least feel more like a human being than you would if you arrived here from Auckland, Changi, Narita, Hong Kong, Melbourne and Heathrow.",-1,LAX
2017-07-09,0.1,Couple Leisure,1.0,3.0,,3.0,1.0,,,1.0,transit system at this airport is ludicrous,False,"  The transit system at this airport is ludicrous, painful even. You climb off your plane after 10 hours from auckland, spend two hours progressing through an unnecessary security process, only to end up back at your plane again ready for another 11 hours to London. We had already been through a very thorough, professional security check in New Zealand. The queues were long and slow. Everyone was annoyed. The fingerprint scan was the final straw. How were they able to get this passed through law? I had not broken any US law, and yet they forced me to provide finger prints, which I am sure they were able to keep on record after I moved on. Where are my rights? Once we made it into the airport terminal we had 20 minutes to buy some food - 15 of which I spent in a queue watching one woman serve a line of 20 people while her manager stood watching. So we made it to the plane hungry, annoyed and sore from walking around. There is no money in the world that would convince me to pass through this airport again.",-1,LAX
